protein,diff,p,q
KHK,0.0694596320346319,0.46768721201268604,0.5982712125658999
KIAA0319,-0.1550385281385281,0.1210990688896973,0.23090187760246916
KIAA1549,0.11126287878787855,0.3932939322736131,0.5327146265226002
KIAA1549L,-0.184571590909091,0.03129829894901738,0.08779743553548733
KIAA2013,-0.12500400432900427,0.007746891922151553,0.03114740727434524
KIF1C,-0.06846650432900431,0.07942438149872902,0.17146046316158414
KIF20B,-0.5981505952380954,0.000609441512284673,0.0036579004936511273
KIF22,0.6449736471861472,0.000609441512284673,0.0036579004936511273
KIFBP,2.125121482683982,9.380211720491282e-13,4.985156156181094e-11
KIR2DL2,-0.31722370129870125,0.1360355390521625,0.2518251302403236
KIR2DL3,-0.18579816017316042,0.23772681541341634,0.37662627721052355
KIR2DS4,-0.7735133116883117,0.04638520189464712,0.11718577799313183
KIR3DL1,0.08438836580086562,0.8285200418107319,0.8880689703750528
KIR3DL2,-0.35888820346320344,0.0016018727966972087,0.008406237315522336
KIRREL1,-0.15922397186147189,0.17819998408712456,0.30876025695712217
KIRREL2,-0.29577316017316013,0.0006287870107544285,0.0037585775714421158
KIT,-0.11905270562770556,0.07107460853667802,0.16005476175093208
KITLG,-0.26901709956709957,0.02750858748709986,0.07953274107299001
KLB,-0.17138214285714287,0.1038169889388071,0.20573359909703942
KLF4,-0.07952050865800864,0.9492044076239982,0.9680825134281043
KLHL41,0.28406352813852825,0.03941536306565961,0.10351402177980507
KLK1,-0.39969989177489174,0.1338186027803898,0.24914125855227987
KLK10,-0.08492380952380948,0.21024840639415288,0.34545030460377113
KLK11,-0.17235611471861476,0.004036954677148114,0.01835150625397191
KLK12,0.31921168831168856,0.3932939322736131,0.5327146265226002
KLK13,-0.03013706709956715,0.5606696010891176,0.6774854253755646
KLK14,-0.16535703463203455,0.30605191565420764,0.4486407971199844
KLK15,-0.12729464285714287,0.18095385629771277,0.3118679964376264
KLK3,0.15208170995671,0.5606696010891176,0.6774854253755646
KLK4,-0.24417624458874448,0.10025633385690731,0.20017026220200823
KLK6,-0.15465936147186146,0.12522938386332919,0.23692264662298462
KLK7,-0.05681028138528135,0.730837371204852,0.8125666169767146
KLK8,-0.08244074675324678,0.23604523544834932,0.37416498005180315
KLKB1,-0.06614031385281383,0.33500451362962924,0.47766741138507623
KLRB1,-0.20880919913419915,0.0215811808036836,0.06682393166225335
KLRC1,-0.191734577922078,0.007944665158406822,0.03172439379511358
KLRD1,0.013063528138528069,0.9559697449079332,0.974302498035526
KLRF1,-0.17953051948051943,0.01530538387109289,0.05160050410058191
KLRK1,-0.09905919913419908,0.30605191565420764,0.4486407971199844
KRT14,-0.05516055194805204,0.782502831063937,0.855688655143991
KRT17,-0.08906704545454547,0.1951983876996347,0.32715876562272495
KRT18,-0.1846593614718613,0.4270788882352503,0.5628275880575458
KRT19,-0.120861525974026,0.27133712314825253,0.41222370632138366
KRT5,-0.21810487012987012,0.2497514728011071,0.38893103622676406
KRT6C,-0.16412510822510828,0.014950936755892104,0.05081580015985188
KRT8,-0.30309908008658,0.0565296646416363,0.1358850409107754
KYAT1,0.6211575216450218,3.1771101835147976e-06,2.7638967459564743e-05
KYNU,0.0705554112554111,0.5324188901098932,0.6522466118152631
L1CAM,-0.14321585497835507,0.02811127576900405,0.08079573163500377
L3HYPDH,0.5442316558441561,7.503928715056206e-07,7.075478591648158e-06
LACRT,-0.29230584415584415,0.27133712314825253,0.41222370632138366
LACTB2,0.7173879870129871,1.8858055340624283e-11,4.593507980053732e-10
LAG3,-0.21387803030303026,0.06467775878458032,0.14851250355567827
LAIR1,-0.10456791125541125,0.32238680231857075,0.4665032788005853
LAIR2,-0.07122976190476193,0.4172574595163224,0.5543834337119138
LAMA1,-0.16888149350649342,0.059911063969961785,0.14122583869693411
LAMA4,-0.0526390151515152,0.510349047054832,0.6337086935179583
LAMB1,-0.07337348484848481,0.3350003996176649,0.47766741138507623
LAMP1,-0.06851093073593073,0.4172574595163224,0.5543834337119138
LAMP2,-0.11239155844155847,0.04277952196781506,0.110173679415089
LAMP3,-0.22431412337662343,0.10025633385690731,0.20017026220200823
LAMTOR5,0.0352137987012987,0.5324188901098932,0.6522466118152631
LAP3,0.6547831709956711,0.0001828088792654694,0.0012484821357312314
LARP1,0.11389377705627708,0.05175551672304045,0.12734122506855827
LAT,2.3134488636363644,4.1719094668809323e-14,2.217460459053443e-11
LAT2,0.7738087662337663,1.286701772051295e-09,1.9386748864463584e-08
LATS1,1.2768174242424246,2.4147900289983137e-09,3.426422939204889e-08
LAYN,-0.1762247294372294,0.03063718115561671,0.08652413576605571
LBP,-0.031290584415584355,0.9966113466412806,0.9972937234619867
LBR,0.5358484848484848,4.049025373362848e-09,5.5047912401579554e-08
LCAT,-0.013346590909090898,0.759764834997763,0.8367718962692017
LCN15,0.1869720238095239,0.8550933837293739,0.9029761418500579
LCN2,-0.22034886363636366,0.005129091253800358,0.0223766175147141
LCP1,-0.22267240259740256,0.11907427044042534,0.22838195045758747
LDLR,0.18610108225108213,0.22287979638857502,0.3597336525918304
LDLRAP1,0.9995633658008658,1.0287772169777908e-07,1.0856013737278275e-06
LECT2,-0.3124437770562767,0.37932461003532403,0.5203030666979127
LEFTY2,-0.12143576839826847,0.2603895497108345,0.40122227401411137
LEG1,-0.4956662337662337,0.0030743861676779294,0.01463588072984135
LELP1,-0.3649411255411257,0.020171537112093237,0.06367322135923167
LEO1,-0.11034523809523814,0.352316140130296,0.49534395266996406
LEP,-0.043786471861471776,0.9154423172339606,0.9482061988925822
LEPR,-0.20978739177489175,0.0011931745749671056,0.006494691401543481
LETM1,0.14167067099567107,0.03335557518616259,0.09224063033978548
LGALS1,-0.003645400432900514,0.6991381771516476,0.7878120478016908
LGALS3,-0.0663152056277056,0.15480426857962448,0.2774327878959181
LGALS3BP,0.17330081168831163,0.09342603099553683,0.19258699972842908
LGALS4,-0.06395957792207785,0.7500833253020773,0.8276683880173544
LGALS7_LGALS7B,-0.1125178571428572,0.16489524592839944,0.2907081176673105
LGALS8,0.4735794372294373,1.8473114470603034e-06,1.671731071132281e-05
LGALS9,-0.10061991341991337,0.09679372214868749,0.19634146415032167
LGMN,0.039024296536796545,0.7372345691475306,0.8171925087668684
LHB,-0.4305244588744589,0.0215811808036836,0.06682393166225335
LHPP,0.3226290584415581,0.023593622382771597,0.07139146814165774
LIF,0.17057689393939396,0.646460800575992,0.7474703006659907
LIFR,-0.04773755411255404,0.33500451362962924,0.47766741138507623
LILRA2,-0.042561742424242405,0.4172574595163224,0.5543834337119138
LILRA3,-0.34060259740259746,0.9627380972208246,0.977791494577436
LILRA4,-0.3414363095238092,0.001772923127016366,0.009254025536194354
LILRA5,-0.05490854978354974,0.42707692074844084,0.5628275880575458
LILRA6,0.08724296536796533,0.9492044076239982,0.9680825134281043
LILRB1,-0.15775449134199132,0.05876576192664041,0.13976592523317324
LILRB2,-0.18384296536796538,0.023593622382771597,0.07139146814165774
LILRB4,-0.084202110389611,0.40277763344582707,0.5407988160597852
LILRB5,-0.060427867965367976,0.6866019901563465,0.7781844192427301
LIPF,0.08739366883116886,0.6373382289671439,0.7392617632027625
LMNB1,-0.0423619047619046,0.5721696928603057,0.6882518568850509
LMNB2,-0.07817813852813853,0.15235594365292643,0.27422193552801966
LMOD1,-0.08238262987012979,0.9221845086619007,0.9514808749801397
LMOD2,-0.10575389610389614,0.7054392605839808,0.7921624889308396
LONP1,0.1179966991341991,0.015484488120670985,0.05214419213907982
LPA,-0.5195369047619047,0.21649584882672868,0.352351381932869
LPCAT2,-0.09547938311688309,0.012817947777313564,0.0452498325520381
LPL,-0.5910670995670997,0.000416649800120765,0.0026247141503297333
LPO,-0.2580741883116887,0.0646788973747446,0.14851250355567827
LPP,0.2177400974025975,0.07515485848406672,0.1660450879432555
LRCH4,0.6440676406926404,2.6922588285810292e-06,2.3774841558738213e-05
LRFN2,-0.3048757034632036,0.000690305348238958,0.004059884372037171
LRG1,-0.1758968073593073,0.07655671242954576,0.16787342117896645
LRIG1,0.005196103896103893,0.6222521044060715,0.7287030854082319
LRIG3,-0.12387867965367975,0.013285020480595256,0.046449898163612356
LRP1,-0.05829788961038962,0.4887673037871233,0.6174013954061198
LRP11,-0.06715275974025972,0.4702924727638267,0.6013407252356366
LRP2,-0.14007456709956706,0.1360355390521625,0.2518251302403236
LRP2BP,-0.6022464826839833,0.005405430298727538,0.023201281590573556
LRPAP1,0.14814572510822516,0.12522938386332919,0.23692264662298462
LRRC25,-0.1105265151515152,0.11510435723491985,0.22340639853762997
LRRC37A2,0.0010669372294371815,0.6373382289671439,0.7392617632027625
LRRC38,-0.24199377705627703,0.0646788973747446,0.14851250355567827
LRRC59,0.044290584415584505,0.4522136815850589,0.5856537843478632
LRRFIP1,-0.06733354978354976,0.26400426153022505,0.4055094358659211
LRRN1,0.06070167748917753,0.6373382289671439,0.7392617632027625
LRTM1,-0.2728577380952382,0.2293953153373186,0.366005735115165
LRTM2,-0.19799561688311684,0.0010271692746994473,0.005697183662137542
LSM1,0.2870900974025974,0.002260861517117636,0.011473087178011892
LSM8,-0.0037699134199136175,0.9424427302245387,0.9628661658323407
LSP1,-0.021070779220779268,0.7890343476731525,0.8596151316618057
LTA,-0.21448079004329004,0.10202429828522597,0.20300682361314876
LTA4H,-0.0816010281385281,0.5213238597585075,0.6432375019308221
LTB,-0.18501082251082251,0.006998702112081503,0.02881495290717171
LTBP2,-0.14788647186147175,0.09509864283867331,0.19479560828131892
LTBP3,-0.41276617965367957,0.001905359867929788,0.009839870837382986
LTBR,-0.14951363636363635,0.026917078257816827,0.0784432898779647
LTO1,0.028875108225108248,0.8087163030849599,0.8745385697067473
LUZP2,-0.09009215367965372,0.27880829795740836,0.4213839994464864
LXN,0.20204653679653628,0.370183525768071,0.5116058845484972
LY6D,-0.0915167207792208,0.17819998408712456,0.30876025695712217
LY75,-0.018643181818181823,0.989834284409546,0.9949400320939144
LY9,-0.2419021103896104,0.00033224734518312756,0.0021533458757655916
LY96,-0.28907905844155846,0.0028294566467225203,0.013738375047126123
LYAR,0.22238912337662337,0.04828144215012611,0.12082761592878306
LYN,1.015832251082251,8.79098179773485e-12,2.401499046241025e-10
LYPD1,-0.14873490259740246,0.730837371204852,0.8125666169767146
LYPD3,-0.15806596320346322,0.012072691610007966,0.04329874549208992
LYPD8,-0.7932035714285712,0.16749599485081068,0.29457929780320075
LYPLA2,-0.247077435064935,0.30006825373973156,0.44253254575238915
LYSMD3,0.24925649350649248,0.08388905758217229,0.17950784429918712
LYVE1,-0.08292992424242429,0.24627388139920292,0.3851570654520439
LYZL2,-0.17492061688311683,0.07241402374998926,0.16170068099405546
LZTFL1,1.1333190476190478,2.6713274281679462e-11,6.100226619167896e-10
M6PR,-0.08817023809523807,0.12733531063635145,0.2399749277821117
MAD1L1,-0.03120968614718618,0.7085956313817126,0.7954013174073524
MAEA,-0.13834339826839812,0.20261968619062964,0.3368926864250344
MAG,-0.16026883116883123,0.07655671242954576,0.16787342117896645
MAGEA3,0.1044888528138527,0.6312858636885104,0.7351587966380541
MAGED1,-0.0020872294372291655,0.2902752795613569,0.43267447330843767
MAMDC2,-0.15422516233766234,0.07515485848406672,0.1660450879432555
MAMDC4,-0.014766179653679656,0.9627382556941022,0.977791494577436
MAN1A2,-0.023528084415584405,0.6587091232095037,0.7550614773103448
MAN2B2,-0.4319891233766233,0.01530538387109289,0.05160050410058191
MANEAL,-0.21022370129870127,0.08697683507511222,0.184093619786063
MANF,2.5987161796536795,5.363562035317752e-13,3.483931517607509e-11
MANSC1,-0.17747662337662334,0.01530538387109289,0.05160050410058191
MANSC4,0.005175487012987007,0.851761438412784,0.9020647407538288
MAP1LC3A,0.04085395021645021,0.6495140772994294,0.7483380828472828
MAP1LC3B2,-0.3989049242424243,0.01603653560491927,0.05326681087861252
MAP2,0.1220719696969697,0.03552747166298082,0.09651189560491909
MAP2K1,0.4387354437229438,1.3728440589942409e-06,1.2698807545696728e-05
MAP2K6,0.830754274891775,3.7423147536596297e-10,6.250734871398341e-09
MAP3K5,0.2763902056277056,0.14055435723976775,0.2580655692285434
MAP4K5,1.1610949675324678,2.2124969337552738e-12,8.291190432521366e-11
MAPK13,-0.029402326839826846,0.5380108904868224,0.657718876157667
MAPK9,0.2171253787878788,0.002425960872968004,0.012183992494304942
MAPKAPK2,0.6831742424242424,8.676178574155544e-09,1.1321638380471722e-07
MAPRE3,-0.35401222943722954,0.2327034229368925,0.37027332893006903
MAPT,-0.48850151515151496,0.0646788973747446,0.14851250355567827
MARCO,-0.1877980519480519,0.005129091253800358,0.0223766175147141
MARS1,0.43524177489177496,3.8701410013537203e-07,3.887430291050489e-06
MASP1,-0.09935735930735923,0.1338186027803898,0.24914125855227987
MATN2,-0.12252337662337662,0.08089063243161297,0.1741114275387369
MATN3,-0.04487402597402612,0.7955807254302163,0.8641703680537057
MAVS,0.3563040043290044,2.2924559373604693e-05,0.00018308329794821453
MAX,1.699725811688312,2.0651038676822254e-09,2.988266636255022e-08
MB,0.20916250000000003,0.08089063243161297,0.1741114275387369
MBL2,-0.49551607142857146,0.0565296646416363,0.1358850409107754
MCAM,-0.15456233766233765,0.06107481628675527,0.14281735040494853
MCEE,-0.3324307900432901,0.14055435723976775,0.2580655692285434
MCEMP1,0.80602132034632,2.3043778234207592e-07,2.3717240767108726e-06
MCFD2,0.18543062770562774,0.0058451863821378965,0.024689999703741434
MCTS1,0.03021574675324676,0.7694861237542385,0.8442972746747895
MDGA1,-0.14548474025974026,0.30605191565420764,0.4486407971199844
MDH1,0.2824522727272727,4.9928912330326805e-05,0.00037043906395987767
MDK,0.03089599567099577,0.8550933837293739,0.9029761418500579
MDM1,-0.02457911255411263,0.7054392605839808,0.7921624889308396
MECR,1.1018509740259745,1.8299450371763702e-08,2.2194727567081038e-07
MED18,0.6948037878787879,1.935884697776233e-10,3.6041980710827574e-09
MED21,-0.09530492424242425,0.4075704450855334,0.5459800233661843
MEGF10,-0.09050238095238083,0.3392801819297282,0.48211763334010477
MEGF11,-0.12315854978354977,0.0073645297705315525,0.030023041170521236
MEGF9,-0.07851461038961038,0.09509442000969187,0.19479560828131892
MELTF,-0.0670327380952381,0.33500451362962924,0.47766741138507623
MENT,-0.1365482142857143,0.007179525528723402,0.029351709529545043
MEP1A,-0.15127408008658008,0.3100812107881339,0.45318669911767523
MEP1B,-0.20739843073593023,0.3932939322736131,0.5327146265226002
MEPE,-0.07470281385281388,0.510349047054832,0.6337086935179583
MERTK,-0.12753663419913414,0.0646788973747446,0.14851250355567827
MESD,1.5967624458874459,2.5228660168836644e-13,2.708887724004787e-11
MET,-0.16911309523809526,0.0011931745749671056,0.006494691401543481
METAP1,-0.10022759740259743,0.11510435723491985,0.22340639853762997
METAP1D,0.6264732142857145,2.1522550337944336e-07,2.223246147970974e-06
METAP2,0.8819818722943723,7.091523564862735e-09,9.295301964167612e-08
MFAP3,-0.3510928030303031,0.021102054488974606,0.06568829102371967
MFAP3L,-0.2093294913419913,0.14055435723976775,0.2580655692285434
MFAP4,-0.1494194264069264,0.11412678763767127,0.2222469022417809
MFAP5,-0.14875351731601738,0.08388905758217229,0.17950784429918712
MFGE8,0.1183229978354978,0.504907297688539,0.629895019694238
MGLL,1.8576615800865803,3.9220156727569443e-13,3.016855739860144e-11
MGMT,1.9560542207792209,2.830249147345317e-11,6.413037409062296e-10
MIA,-0.10365400432900429,0.19814338282391764,0.33076705196705386
MICALL2,0.14845086580086597,0.11123929726198636,0.21705772089238062
MICB_MICA,-0.49667288961038947,0.4420608276938772,0.5765925030563156
MIF,0.931572294372294,1.3602476477011516e-08,1.7137947733752008e-07
MILR1,-0.12500438311688306,0.36566474093493195,0.5067985005940284
MINDY1,0.8600760281385282,4.046811287701045e-07,4.023411358486447e-06
MINK1,1.95818170995671,1.9589049373537733e-12,7.534051489322472e-11
MITD1,1.3674475108225108,5.631192716007094e-11,1.1673742063041655e-09
MKI67,-0.12261969696969699,0.49949445626318534,0.6250118287594598
MLLT1,-0.3259959956709958,0.05226963311979686,0.12806717318454838
MLN,-0.11453522727272736,0.8484327458897201,0.899191725508875
MME,0.13809875541125544,0.42215143296961466,0.5591067687223307
MMP1,0.6938480519480519,0.001851364590635197,0.009594926770260073
MMP10,-0.35318571428571444,0.026336582608908192,0.07729099494562112
MMP12,-0.1146271645021647,0.17278601716839426,0.30242726238515955
MMP13,-0.36332332251082244,0.003525752751457651,0.01643729775629914
MMP15,-0.21026525974025978,0.0029090460743657173,0.014078049131408928
MMP3,-0.1309988636363636,0.5492826199977975,0.6670349390334699
MMP7,-0.06535129870129941,0.7923048425887764,0.8628565778267487
MMP8,0.2298504329004329,0.3932939322736131,0.5327146265226002
MMP9,-0.010246049783549482,0.8751335543272245,0.9181677599779172
MMUT,-0.2468980519480519,0.07655671242954576,0.16787342117896645
MN1,-0.29220005411255406,0.15728236118062883,0.28084077075808067
MNAT1,-0.06029859307359314,0.31414953249445055,0.457300340379123
MNDA,-0.062625324675325,0.44712086445544286,0.5806016378512926
MOCS2,-0.005277002164502109,0.7054392605839808,0.7921624889308396
MOG,-0.07691509740259739,0.370183525768071,0.5116058845484972
MORC3,-0.10071260822510841,0.024931839396536024,0.07413607991462338
MORF4L1,0.049203571428571416,0.9966113466412806,0.9972937234619867
MORF4L2,-0.15929604978354983,0.07797981416037646,0.16921677564274715
MORN4,-0.16496347402597406,0.1951983876996347,0.32715876562272495
MPHOSPH8,0.5629887987012986,8.530006003992537e-08,9.066620927152794e-07
MPI,0.9292351731601731,2.414293881851969e-10,4.303037205276406e-09
MPIG6B,1.9110258116883116,1.423356760629281e-13,2.217460459053443e-11
MPO,0.12178809523809525,0.510349047054832,0.6337086935179583
MPRIP,0.20231818181818179,0.2293953153373186,0.366005735115165
MRC1,-0.315428896103896,0.00010550683461686343,0.0007503563931510749
MRI1,0.253511038961039,0.09509864283867331,0.19479560828131892
MRPL24,0.06296563852813851,0.14518602213840517,0.2645783959467839
MRPL28,-0.19233538961038962,0.005196761078082394,0.022638051611378298
MRPL46,0.056956926406926456,0.2922148152421604,0.4349001552713008
MRPL52,-0.04166715367965368,0.5549618358542556,0.6716991495660412
MRPL58,0.3432983766233766,0.004259559915115352,0.01915491327981873
MRPS16,-0.11228690476190478,0.05124761400863193,0.12641078122129212
MSLN,-0.04837591991341997,0.69286017704125,0.7828489746778406
MSLNL,-0.26028663419913417,0.01905838167533742,0.06101604560461257
MSMB,-0.14826125541125545,0.22287979638857502,0.3597336525918304
MSR1,0.04250156926406923,0.4270788882352503,0.5628275880575458
MSRA,0.7704756493506493,1.0485658646155085e-10,2.057018806893377e-09
MST1,-0.07353079004329005,0.09342742580051744,0.19258699972842908
MSTN,-0.0002643939393939809,0.8318309478487413,0.8912910046047913
MTDH,2.1782389610389608,7.98237830093356e-14,2.217460459053443e-11
MTHFD2,0.04862976190476195,0.6312858636885104,0.7351587966380541
MTHFSD,0.08295995670995665,0.5268564656123884,0.6484216627305311
MTIF3,1.885508225108225,9.3264988959642e-12,2.524199654898459e-10
MTPN,0.18017857142857144,0.0021975826268619994,0.011191313085127419
MTR,-0.038872456709956704,0.6343075470601485,0.7383834966375205
MTSS1,1.2586714826839827,2.5436891937440588e-09,3.574617073708598e-08
MTSS2,0.4234378246753245,0.0021976783136719597,0.011191313085127419
MTUS1,-0.08629550865800872,0.6866019901563465,0.7781844192427301
MUC13,-0.24138706709956692,0.10025633385690731,0.20017026220200823
MUC16,0.17068295454545465,0.4270788882352503,0.5628275880575458
MUC2,-0.35700654761904765,0.1475478625446385,0.2677109883413894
MUCL3,-0.24226444805194802,0.014263673280005065,0.04922398700998207
MVK,0.32381439393939393,0.010959456807464239,0.04065290894443905
MXRA8,-0.20540221861471875,0.06345739409498878,0.14721369378102744
MYBPC1,0.39439945887445893,0.07107460853667802,0.16005476175093208
MYBPC2,0.4963156385281385,0.012366205194889214,0.04397374426357807
MYCBP2,0.07644372294372292,0.5324188901098932,0.6522466118152631
MYDGF,1.0734529220779219,4.969163201882666e-09,6.632358008722846e-08
MYH4,-0.06596985930735931,0.24627388139920292,0.3851570654520439
MYH7B,-0.2683950757575758,0.11907427044042534,0.22838195045758747
MYH9,0.25249669913419903,0.013930610803210083,0.048302699143277665
MYL1,-0.173627922077922,0.018000279361300168,0.0581379188652822
MYL3,0.41169767316017314,0.03265731947791567,0.09073892094481702
MYL4,0.2376814393939395,0.2603895497108345,0.40122227401411137
MYL6B,-0.13392083333333327,0.2902752795613569,0.43267447330843767
MYLPF,0.2412126623376624,0.019277027534274255,0.061513920832624074
MYO6,-0.13329859307359312,0.08237878506582293,0.17692372428170494
MYO9B,-0.10840887445887437,1.0,1.0
MYOC,-0.026510010822510865,0.8417841854281243,0.8953912569164509
MYOM1,0.11032905844155846,0.1360355390521625,0.2518251302403236
MYOM2,0.12099772727272712,0.5896270163130954,0.7028873444874298
MYOM3,0.19553008658008658,0.6073243976354576,0.7163897030938723
MZB1,-0.17341174242424234,0.32238680231857075,0.4665032788005853
MZT1,0.2946344696969697,0.0004302264219458473,0.0027044125405327134
NAA10,0.25769902597402605,0.1951983876996347,0.32715876562272495
NAA80,0.8334634199134199,4.603922531866411e-08,5.021367746509523e-07
NAAA,-0.4102984848484848,0.015667207860042776,0.05257778251998282
NACC1,-0.061795508658008425,0.3839467695675344,0.5241832823194316
NADK,-0.038238257575757606,0.8952541288849709,0.9339142822022735
NAGA,0.09489188311688312,0.6252581203826834,0.7301755836510521
NAGK,0.17478035714285717,0.1360355390521625,0.2518251302403236
NAGPA,-0.13447932900432896,0.05024237850163885,0.12456189343536078
NAMPT,-0.20574437229437237,0.3611805450974275,0.5029684294043737
NAP1L4,0.5681884199134208,3.7251845463719555e-05,0.00028806122828161973
NAPRT,0.18912408008658,0.10025633385690731,0.20017026220200823
NARS1,0.6330752705627707,1.0085551377739955e-08,1.3044277290767208e-07
NBL1,-0.10420227272727271,0.10025633385690731,0.20017026220200823
NBN,0.0642068181818182,0.5606696010891176,0.6774854253755646
NCAM1,-0.14331661255411254,0.02872531007475566,0.0821566353703628
NCAM2,-0.10766856060606061,0.15235594365292643,0.27422193552801966
NCAN,-0.2395225649350649,0.01759147567210312,0.0571332037661749
NCF2,0.09953479437229484,0.6373382289671439,0.7392617632027625
NCK2,1.6119440476190476,3.9220156727569443e-13,3.016855739860144e-11
NCLN,0.05653262987012969,0.32865434078811817,0.47322987099688146
NCR1,-0.16861737012987016,0.010060896382062303,0.038643889782875314
NCR3LG1,-0.147814935064935,0.04925275631731825,0.12273540521597966
NCS1,-0.05395941558441575,0.5268564656123884,0.6484216627305311
NDRG1,-0.16169058441558454,0.58378066754384,0.6979103849614087
NDST1,-0.06974502164502172,0.1894030458757704,0.32187826115374946
NDUFA5,-0.06955762987012985,0.2293953153373186,0.366005735115165
NDUFB7,0.7260430735930737,2.6950172436409496e-10,4.745503254917166e-09
NDUFS6,1.3061568722943726,1.1293403920778187e-07,1.1874323618861382e-06
NEB,0.1645178571428573,0.5380108904868224,0.657718876157667
NECAP2,0.2974069264069264,0.00473847714609868,0.020985710148555214
NECTIN1,-0.1891507034632035,0.01178536956179584,0.0424767388768548
NECTIN2,-0.1512574134199135,0.04732533574955857,0.1189440725674632
NECTIN4,-0.15314664502164504,0.004995581276680618,0.021958835691574387
NEDD4L,0.17900768398268418,0.18095385629771277,0.3118679964376264
NEDD9,-0.11379139610389588,0.19083749676472372,0.3241243480786098
NEFL,-0.18758284632034594,0.2293953153373186,0.366005735115165
NEK7,0.3245404761904762,0.20412868819044405,0.3386343835355189
NELL1,0.03710687229437229,0.8087163030849599,0.8745385697067473
NELL2,-0.23116547619047617,0.004146742364645071,0.018792860784120527
NENF,-0.38579080086580086,0.36566474093493195,0.5067985005940284
NEO1,-0.17362245670995674,0.00993839554373497,0.03822359233465436
NEXN,1.5694678030303029,3.6832240498853277e-13,2.990573304948559e-11
NFASC,0.014147023809523748,0.851761438412784,0.9020647407538288
NFAT5,-0.0605270562770563,0.3747368378685546,0.5164336525647266
NFATC1,0.1493307359307362,0.042346041578790856,0.10953759250867759
NFATC3,0.0482283008658011,0.6132778265119712,0.7207925560492529
NFE2,0.581944264069264,4.049025373362848e-09,5.5047912401579554e-08
NFIC,-0.08027408008658021,0.36566474093493195,0.5067985005940284
NFKB1,0.10278961038961032,0.14518773421096182,0.2645783959467839
NFKB2,-0.36992413419913417,0.00024713308607916454,0.0016417500241122682
NFKBIE,0.23603349567099569,0.15603782123493515,0.27947215163585504
NFU1,1.6829606060606057,2.162201267844113e-10,3.950071441192715e-09
NFX1,0.06891304112554109,0.9762828489184295,0.9867478448784818
NFYA,-0.07154783549783561,0.48344975363490605,0.6125373341460036
NGF,-0.1644015692640694,2.2073549022546186e-05,0.00017725544998050137
NGFR,-0.09089393939393943,0.23604523544834932,0.37416498005180315
NGRN,0.006447510822510744,0.5837790663375068,0.6979103849614087
NHLRC3,-0.2006964826839826,0.012366205194889214,0.04397374426357807
NID1,-0.046678787878787875,0.5779614624377551,0.693506303245303
NID2,0.13461704545454542,0.2676534317761413,0.4093935013509477
NINJ1,0.05405351731601726,0.9627382556941022,0.977791494577436
NIT1,0.5047880952380956,0.000458627602892253,0.0028705963238844874
NIT2,0.7967679112554111,2.3576333469162272e-07,2.4180218501881165e-06
NLGN1,-0.2883410714285714,0.04455114539220605,0.11343697653191814
NLGN2,-0.1811118506493507,0.13162971889225036,0.24632117050067082
NME1,-0.16068089826839824,0.010437822495165797,0.03977803800960838
NME3,-0.2160347943722944,0.0016018727966972087,0.008406237315522336
NMI,-0.009961904761904616,0.7955807254302163,0.8641703680537057
NMNAT1,-0.027600054112554118,0.4994962818960309,0.6250118287594598
NMRK2,-0.20032435064935067,0.004493240649374663,0.020051515142171208
NMT1,0.7220362554112554,5.281935141384513e-07,5.129267913045492e-06
NOMO1,-0.07028809523809527,0.32655780733082984,0.47090699103503486
NOP56,-0.3389667207792207,0.11315882547220937,0.22050883123684534
NOS1,0.11157142857142849,0.58378066754384,0.6979103849614087
NOS2,-0.23008344155844157,0.19228561821459866,0.3245097355896489
NOS3,0.032591396103896164,0.730837371204852,0.8125666169767146
NOTCH1,-0.19185102813852808,2.3960693488387935e-08,2.8127352235565436e-07
NOTCH2,-0.1656451298701299,0.026336582608908192,0.07729099494562112
NOTCH3,-0.24169345238095233,0.010959456807464239,0.04065290894443905
NPC2,-0.058239880952380974,0.5268564656123884,0.6484216627305311
NPDC1,-0.08554637445887447,0.2922148152421604,0.4349001552713008
NPHS1,-0.04442288961038965,0.6556396536746179,0.7518378610007486
NPHS2,-0.3635849025974026,0.012365833379317877,0.04397374426357807
NPL,0.1204101731601731,0.412397091054609,0.550176493451676
NPM1,0.04982591991341989,0.7694861237542385,0.8442972746747895
NPPB,-0.04094329004328978,0.868443936316295,0.9127873519786157
NPPC,0.08271488095238083,0.5549618358542556,0.6716991495660412
NPR1,-0.1496405844155844,0.0023257049923550537,0.011761307426736716
NPTN,0.3062749458874459,0.524084654361659,0.6463710737127127
NPTX1,-0.001571482683982682,0.6434148783499212,0.7442428529548158
NPTX2,-0.0564812770562772,0.5896270163130954,0.7028873444874298
NPTXR,-0.13673923160173163,0.09177985399200234,0.1905344554109537
NPY,0.06116450216450231,0.989834284409546,0.9949400320939144
NRCAM,-0.17786791125541132,0.005129091253800358,0.0223766175147141
NRGN,0.9434979437229439,5.77470366955029e-10,9.074977863492203e-09
NRN1,-0.16493452380952367,0.06225611739270904,0.14488685158781353
NRP1,-0.019777759740259762,0.9762828489184295,0.9867478448784818
NRP2,-0.08306266233766232,0.32865434078811817,0.47322987099688146
NRTN,-0.12917088744588745,0.352316140130296,0.49534395266996406
NRXN3,-0.1841582792207792,0.010695812378074475,0.040288478841638775
