COCOMO_ID,endotype,YARS1,GCC1,MTDH,SKAP2,DBNL,SNAP23,PTPN6,DNAJB6,PLA2G4A,CRKL,PMVK,LAT,HCLS1,CASP3,IRAK4,SNAP29,RAB27B,CLIP2,FYB1,MPIG6B,PPP1R12A,EBAG9,DAPP1,DAB2,CDC26,MESD,BCL2L1,EGF,PLCB2,DNAJA2,GRAP2,IST1,ERP29,PPP1R9B,NEXN,SRC,MGLL,NCK2,PRKG1,CD69
1444,0,3.5217,0.14909999999999998,1.0479999999999998,-0.1196,0.663,-0.3636,0.5501,0.7214,0.618,0.5929,2.4468,0.9901000000000001,-0.6145,0.8638,0.5972000000000001,1.8148999999999997,0.608,1.8302999999999998,0.5710000000000001,0.08330000000000001,1.4338,1.0203,2.0961,2.0213,0.9645,1.0591,1.1821,-2.2631,-0.2914,1.3944999999999999,1.5709,1.9558999999999997,1.2408,-0.06409999999999999,1.1340999999999999,1.0666,0.9602,0.7622,1.0917,-0.10759999999999999
1449,0,5.0934,1.5346,1.7981,1.8741999999999999,1.7876999999999998,1.0332000000000001,1.0319,2.1995000000000005,1.2898,1.7667,3.1079,2.5528000000000004,0.4001,2.2180999999999997,0.02200000000000002,2.6773,1.8861,2.6763000000000003,2.1294000000000004,2.2404,2.3333000000000004,1.9179000000000002,3.5509000000000004,2.6609999999999996,1.4423,1.6748,2.7479000000000005,-0.8939,1.0439,2.5149999999999997,3.2237,3.6559999999999997,2.348,1.4268,2.5423,2.9916,2.0751,1.9568,3.0087,1.2225
1456,1,-0.1297,-1.2159000000000002,-1.1286,-2.3754,-1.0291000000000001,-3.0391,-2.4263,-0.342,-0.661,-0.4521,-0.9934999999999999,-0.3457,-1.3396000000000001,-0.6091,-0.2778,-0.8811,-1.7151,0.0661,-1.7405000000000002,-2.508,-1.0838,-0.05090000000000001,-1.9276000000000002,-0.8549,-0.4866,-0.9661,-0.0777,-4.4172,-1.7755,0.0533,-1.5428000000000002,0.5879,-0.0993,-1.8743,-0.6751,-1.1217000000000001,-1.2964,-1.2132,-1.7236,-1.7229
1466,1,1.6732,-0.09989999999999999,-0.269,-0.5407,0.00360000000000002,-0.9376,-0.636,0.5798,-0.021599999999999994,0.3215,1.5143,0.14090000000000003,-0.8613999999999999,0.45010000000000006,0.0416,0.6776,0.5376,0.6639,0.11900000000000002,-0.0797,0.5972000000000001,-0.05789999999999999,0.9671000000000001,0.8977999999999999,0.12530000000000002,0.1286,0.9255,-2.7751,-0.91,0.5963,0.9300999999999999,1.3759,1.0143,-0.199,0.679,0.7624,0.44630000000000003,0.061100000000000015,0.06620000000000001,-0.5928
1469,1,-0.3565999999999999,-1.5174,-1.4984,-2.2721999999999998,-1.4102999999999999,-2.3767,-2.006,-0.18939999999999999,-0.367,-0.5510999999999999,-0.7068,-1.9228999999999998,-2.1133,-0.6226999999999999,-0.8941999999999999,-0.8315,-2.0811,-1.2423,-1.4121,-1.7111,-0.9872000000000001,-0.738,-1.2928,-0.775,-0.34030000000000005,-0.6402,-0.5021,-4.3751999999999995,-2.8219,-0.26339999999999997,-1.1462999999999999,-0.6443,0.0397,-2.7389,-0.1927,-0.5537,-0.8674999999999999,-1.1158,-1.0721,-1.5654
1862,1,2.8893999999999997,0.32909999999999995,0.9852,-0.032,0.5321,-0.6663,0.09639999999999999,1.1082999999999998,0.29969999999999997,0.8679,2.4406,0.7275999999999999,-0.8135,0.8387999999999999,0.4034,1.0872000000000002,0.0393,0.33409999999999995,0.6133,0.7591,0.7860999999999999,0.6122,1.7477999999999998,1.6218,0.8921,1.0072999999999999,1.67,-2.305,-1.006,1.4253999999999998,1.6307,1.9844,1.0966,0.48239999999999994,1.246,1.4447,0.6068,0.6645,0.8116,-0.4529
1029,0,3.4775,0.35200000000000004,1.0075,0.5029000000000001,1.0461,-0.13299999999999998,0.9767999999999999,1.3269,0.5227999999999999,1.3066,1.7840999999999998,1.5767,-0.2819,1.6597,0.8371,1.3587,0.4349,1.9846000000000001,0.9103999999999999,1.3175999999999999,1.3733,0.8632,2.6367000000000003,1.9440000000000002,1.5958999999999999,1.1312,1.6758,-1.8518000000000001,0.16210000000000002,1.4875,1.6852,1.5154,1.5364,0.4016,1.2445,1.3893,0.8371999999999999,1.0521,1.8806999999999998,0.2869
1094,1,1.5494999999999999,-0.3093,-1.0681,-1.4764,0.112,-1.1560000000000001,-0.8383,0.6736,-0.137,0.5176,0.8433999999999999,0.2258,-1.0956000000000001,0.7209,-0.09849999999999999,0.7736,-0.2572,-0.1316,-0.639,-0.20879999999999999,-0.16049999999999998,0.1385,0.20950000000000002,0.5509999999999999,0.44340000000000007,0.3632,0.9160999999999999,-2.8954999999999997,-0.8339000000000001,0.8661,-0.3039,1.2885,0.3794,-1.488,0.3281,-0.2869,-0.34759999999999996,-0.2665,-0.9938,-1.1804000000000001
1632,1,0.9413,-0.9740000000000001,-1.025,-2.1056,-1.0082,-1.7861,-1.5169000000000001,0.4145,-0.16050000000000003,-0.03820000000000001,-0.7584000000000001,-0.3744,-1.3731,-0.10040000000000002,-0.47140000000000004,-0.07890000000000003,-1.6513,0.05310000000000001,-1.3867,-0.7857000000000001,-0.5911,0.20569999999999997,-0.32380000000000003,0.62,0.6132,-0.5796,0.47029999999999994,-3.8556,-1.5883,0.4563999999999999,-0.5720000000000001,0.18289999999999998,0.0,-1.4824,-0.723,-0.1632,-0.7682,-0.8977,-1.3626,-0.9036000000000001
1460,1,-1.1613,-1.4254,-1.2184,-2.6088,-0.9944000000000001,-2.8402,-2.4589,-0.1608,-0.723,-0.5674,-1.1851999999999998,-1.6427999999999998,-2.4267,-0.8681,-1.1565999999999999,-0.8901,-2.6104,-1.7817999999999998,-1.9434,-1.8536,-1.1945,-0.7439,-1.8099999999999998,-0.7687,-0.318,-0.4989,-0.1447,-4.250100000000001,-2.8384,-0.8016,-1.7888,-0.05339999999999999,-0.02579999999999999,-2.3022,-0.7301,-1.2787,-1.8614,-0.8816,-1.6617,-1.7294999999999998
1905,1,1.0312999999999999,-0.3359,0.08789999999999998,-0.2214,0.2773,-0.7649,0.5003,0.8433999999999999,0.484,1.0842,1.817,1.098,-0.9139,1.1459,0.5071,0.8654999999999999,-0.025400000000000034,1.0201,0.5801,0.29159999999999997,0.7519,0.4061,2.1327,1.436,0.8882000000000001,0.6743999999999999,0.6921999999999999,-2.2213000000000003,-0.3925,0.9485999999999999,1.126,1.6479000000000001,0.6718,-0.49570000000000003,1.1568,0.7687999999999999,0.2158,0.825,0.5915999999999999,-0.3056
1088,0,3.5888,0.5653999999999999,1.308,0.6515,0.6315,-0.04730000000000001,0.7675999999999998,1.2748,0.5931,0.8701999999999999,2.4034,1.8624,-0.8136000000000001,1.288,0.8335999999999999,1.2843,0.7363,2.3614,1.296,1.4458,1.0986,0.9275,2.5784,2.3142,0.8382000000000001,1.4183999999999999,1.8093,-1.6727,0.3331,1.4832999999999998,2.3348999999999998,1.1644999999999999,1.4392,1.1303999999999998,1.6767999999999998,1.9575,1.2457,1.8428999999999998,1.6214,0.32260000000000005
1989,0,3.9352000000000005,0.47650000000000003,0.6155,0.2955,1.3649,-0.1045,-0.04149999999999998,0.8907999999999999,0.6291,1.7706,1.8729,0.37829999999999997,-0.42869999999999997,1.4826000000000001,1.2955999999999999,1.9089,0.715,1.0594999999999999,1.0663999999999998,0.987,0.6268,1.5047000000000001,1.1679,0.7771,0.4767,0.8803,1.9380000000000002,-2.3817,-0.3923,2.0913,0.6476,3.2305,1.4346,0.5964,-0.001700000000000007,0.125,0.7527,0.2551,0.08040000000000003,-0.13949999999999999
1366,1,3.6313000000000004,0.0736,0.0,0.09510000000000002,0.6921999999999999,-0.7412000000000001,-0.41200000000000003,0.9319,0.03420000000000001,0.8917999999999999,2.3630000000000004,0.7659,-0.6576,1.3783,0.28190000000000004,1.4107,0.6539,0.8133999999999999,0.47919999999999996,1.363,0.5201,0.7681,1.9656,1.5129,1.1438,1.0324,1.1951,-2.4569,0.019500000000000017,1.6598,1.007,1.9764000000000002,1.5083,-0.1387,1.1743,0.7404999999999999,0.8243,0.7551000000000001,1.6263,0.28669999999999995
1240,1,1.1003999999999998,-0.7273,-0.6362,-1.2354,-0.7806,-1.9621000000000002,-0.9335,-0.0547,-0.0322,-0.32930000000000004,1.3675,-0.4171,-1.6629,-0.07139999999999999,-0.5418999999999999,0.33799999999999997,-0.9443999999999999,-0.5843999999999999,-1.018,-0.4022,-0.22199999999999998,0.26789999999999997,0.548,0.8516,-0.21539999999999998,0.2486,-0.1743,-3.2043,-0.5488999999999999,0.09999999999999999,-0.010499999999999995,0.5371,0.4133,-1.7024000000000001,0.08870000000000001,0.1347,-0.5903999999999999,-0.076,-0.1369,-1.1774
1067,1,0.3801,-1.1903000000000001,-0.9579,-2.2949,-1.5763,-2.7416,-1.4708,-0.3113,-0.7581,-0.9542,0.14049999999999999,-1.4788000000000001,-2.3714,-0.9156000000000001,-0.8915000000000001,-0.5383,-1.4649,-0.9049,-1.4592,-1.5144,-0.5697,-0.487,-0.631,-0.017999999999999988,-0.05160000000000001,-0.2959,0.8260000000000001,-3.8488,-1.1194,-0.687,-0.5136,-0.7906000000000001,-0.2101,-1.861,-0.12890000000000001,-0.7281000000000001,-1.1724999999999999,-0.6905,-1.3086,-1.6535
1562,1,2.1763999999999997,-1.1018999999999999,-1.3765999999999998,-2.0064,-0.6911,-2.6,-1.0481,0.04879999999999998,-0.084,-0.3246,-0.4162,-0.8961,-1.9228999999999998,-0.3139,-0.4505,-0.010800000000000004,-1.0826,-1.1674,-1.2847,-1.0899,-0.3044,-0.47609999999999997,-0.2964,0.8076,-0.5033,-0.0993,-0.0864,-3.6558,-1.7925,0.24589999999999998,-0.674,0.20709999999999998,-0.48950000000000005,-1.6723999999999999,0.03739999999999999,-0.492,-0.8247,-0.4556,-0.43879999999999997,-1.4313
1822,0,4.511,0.7187,1.0041000000000002,0.42710000000000004,1.0289000000000001,-0.3949,1.2970000000000002,1.5880999999999998,0.9609,1.1953999999999998,4.069800000000001,1.5259999999999998,-0.2865,1.4506999999999999,0.4196,2.081,1.7734,2.1136999999999997,1.0041000000000002,1.4205999999999999,0.8746999999999999,0.8121999999999999,3.1258,2.4252,1.2083,1.5760999999999998,1.9846999999999997,-1.7452,0.512,1.8129999999999997,1.4390999999999998,2.1361,2.0721,0.06520000000000004,1.5372,1.2459000000000002,1.2923,1.2311,2.0989999999999998,-0.14679999999999999
2020,1,0.32289999999999996,-0.6970999999999999,-0.4927,-1.3877000000000002,-0.5912,-1.5749000000000002,-0.896,0.0921,-0.36739999999999995,-0.2373,0.9246,-0.3006,-1.4863000000000002,-0.1908,-0.5831999999999999,0.025100000000000004,-0.4969,-0.5639,-0.8941,-0.6878,-0.44889999999999997,0.2073,0.22530000000000003,0.8487,-0.2352,0.04530000000000001,0.3165,-2.7613,-0.2642,-0.1392,-0.0685,-0.3881,-0.40180000000000005,-1.4191,-0.089,0.09720000000000001,-0.1177,-0.3276,-0.5692999999999999,-1.1660000000000001
1196,1,0.935,-0.8994,-0.19529999999999997,-1.7512999999999999,-0.6167,-1.897,-1.754,0.03920000000000001,-0.492,-0.1495,-0.1762,-1.078,-2.0815,-0.3515,-1.0778,0.019199999999999995,-0.020199999999999996,-0.7219,-1.5039,-1.2138,-0.6980999999999999,-0.4131,-1.2263,-0.0353,-0.057499999999999996,0.07530000000000003,0.18030000000000002,-3.0303999999999998,-1.2267,0.26910000000000006,-0.9716,-0.005400000000000016,-0.2746,-1.5541,-0.1803,-0.9418,-0.9722999999999999,-0.5285,-0.8878999999999999,-1.1354
1536,1,-0.8343,-0.8988,-0.7593,-1.8451,-0.9887,-2.2321,-2.6153999999999997,-0.0596,-0.8722,-0.1857,-0.3942,-1.1547,-2.0753999999999997,-0.5861,-0.4223,-0.5998,-1.9941,-0.8438,-1.4868000000000001,-1.0659,-0.49610000000000004,-0.7492,-1.4943,-0.33690000000000003,-0.4551,-0.6756,-0.1072,-3.3859,-1.5292000000000001,-0.005300000000000013,-0.6197,0.0022999999999999826,0.23199999999999998,-1.5031,-0.1252,-0.7465,-0.744,-0.8354,-1.5308,-0.8083
1264,1,1.8511,-0.7917,-0.3759,-1.7243,-0.22490000000000002,-2.0528,-1.5112,0.2539,-0.4167,0.010599999999999998,0.4887,-1.0777,-1.4352,0.3248,-0.05230000000000001,0.3049,-1.5615,-0.8726,-0.9983,-1.167,-0.341,0.22309999999999997,0.0663,0.42010000000000003,0.06519999999999998,0.15349999999999997,1.0286,-3.4391,-1.0242,0.3782,-0.5251,0.5176999999999999,-0.08290000000000002,-1.4299,-0.635,-0.9002,-0.4731,-0.1955,-0.8209,-1.0004
1463,0,3.8811,1.2864,0.3333,0.2444,1.3675000000000002,-0.272,0.1881,1.6946999999999999,0.5610999999999999,1.8901000000000001,2.6837999999999997,1.1756,-0.316,1.7487000000000001,1.824,1.4043,0.2969,1.7869,0.8435000000000001,0.8805000000000001,0.6309,2.042,1.0462,1.6031000000000002,1.1945000000000001,0.8751,1.9551,-2.2198,-0.0847,2.4129,2.433,2.7350999999999996,1.7304000000000002,0.7411000000000001,1.2191,2.0379,1.3026,0.8038000000000001,1.3686,0.3072
2097,1,-1.0095,-1.2123,-0.4306,-2.5086999999999997,-1.3475000000000001,-2.9421999999999997,-1.8843999999999999,-0.2631,-0.7969999999999999,-0.3418,-0.977,-1.2282,-2.4726,-0.9166,-1.1581000000000001,-0.5599,-1.4825,-1.42,-1.8656000000000001,-2.1176,-0.8613,0.005900000000000016,-1.8048000000000002,-0.3847,-0.5437,-0.6695,-0.3177,-3.4880999999999998,-1.4897999999999998,-0.4724,-1.4794,-0.6712,-0.5418,-1.6317,-0.14709999999999998,-1.8475000000000001,-1.3866999999999998,-0.8385,-0.8232999999999999,-1.5303
1373,1,2.2384999999999997,-0.9099,-0.1318,-1.0006,-0.5518,-1.5152999999999999,-0.7198,0.36139999999999994,-0.0835,0.060700000000000004,1.1926,-0.021400000000000002,-1.2609,0.1292,-0.2866,0.17799999999999996,-1.1704999999999999,-0.027700000000000002,-0.2999,0.04829999999999998,-0.0719,0.011899999999999994,0.6594,0.6906,0.1857,0.08729999999999999,0.6498999999999999,-2.6482,-0.4083,0.6902999999999999,0.5255,0.7968999999999999,0.17,-0.5754,0.3227,0.6175999999999999,-0.052000000000000005,-0.1986,0.4724999999999999,-0.7561
2060,0,3.5844,-0.21250000000000002,0.5232,-0.2424,0.4386,-0.7953,0.2112,1.266,0.5901,0.7641,2.2689999999999997,0.7992,-0.6701,1.036,0.3147,1.3582,0.46829999999999994,1.0201,0.6748999999999999,0.7112999999999999,1.1048,0.30279999999999996,0.7914,1.7916,0.7978,0.6064999999999999,0.8917999999999999,-2.4222,-0.0023999999999999994,1.1376000000000002,1.06,1.2105000000000001,0.1095,-0.193,1.1935,1.2362000000000002,0.3676,0.5361,1.0645,-0.666
1299,1,3.1757,0.42469999999999997,0.6785,-0.5288,0.9580000000000001,-0.9361,0.6149,0.7933,0.6444,0.9652999999999999,1.4360000000000002,1.2601,-1.5934,0.8977,0.8281,1.4179000000000002,0.7744,1.1321,0.15380000000000002,0.08459999999999998,0.9388,1.0594000000000001,2.4276999999999997,1.8333000000000002,1.2589000000000001,1.0004000000000002,1.401,-1.9105999999999999,-0.3303,1.4812,1.5189000000000001,1.6229,0.955,0.43789999999999996,0.9892,0.8116,1.1283,1.0621,1.6374000000000002,-0.6748
2061,1,0.8198,-0.617,-0.3308,-1.6661000000000001,-0.3939,-1.2777,-0.6863,0.11490000000000002,0.038500000000000006,0.1219,0.5767,-0.4503,-1.1141,0.1859,-0.2904,0.7802,-0.7292000000000001,-0.0997,-0.3626,-1.1597,0.0038000000000000048,-0.3353,0.4855,0.5398999999999999,0.3311,0.0639,0.5347,-2.858,-1.1942,0.8165,-0.5169,0.5757,0.052500000000000005,-1.0062,0.1483,-0.2774,0.0291,-0.17620000000000002,0.0732,-1.0117
1639,0,5.2463999999999995,1.209,1.7514999999999998,0.7309,1.6844000000000001,0.3228,1.3443,1.9707000000000001,1.3675,1.7550000000000001,4.194,2.2999,-0.205,2.3627000000000002,1.7939999999999998,2.2319000000000004,1.9305999999999999,2.59,1.6788,0.8694,1.9488999999999999,1.7115,3.8448,3.0159000000000002,1.6975,1.5097,2.4942,-0.5879,1.0458,2.1402,3.0026,3.0313999999999997,1.9469,0.8721000000000001,1.8703,3.5835999999999997,2.4207,1.6896,2.5974000000000004,-0.6448
2036,1,-1.1439,-0.831,-0.9317,-2.2471,-0.8050999999999999,-2.177,-1.9576,-0.1664,-0.8604,0.06,-0.6691,-1.2923,-1.557,-0.238,-0.1493,-0.3963,-1.3677,-2.0867,-1.2369999999999999,-1.4020000000000001,-0.9457,0.017000000000000015,-1.6423,-0.6933,-0.3286,-0.6127,1.056,-3.4040999999999997,-1.7522,0.6060000000000001,-0.9132,0.6153,-0.30069999999999997,-1.8738000000000001,-0.2367,-0.6540999999999999,-1.3715,-0.8515999999999999,-1.2953999999999999,-1.2046999999999999
1553,0,3.9311999999999996,0.6006,1.8912000000000002,-0.6073999999999999,0.7512000000000001,-0.379,0.6513,1.1716,0.5007,0.7474000000000001,3.5347,1.4215,-0.5156,1.0249,0.5728,1.264,0.9397,0.8178000000000001,0.31800000000000006,0.21010000000000006,0.9164000000000001,0.766,2.0519,2.2031,1.4919,1.087,2.1426999999999996,-2.4058,0.08300000000000002,1.4364000000000001,1.559,2.1651,1.2517,-0.8016,1.284,0.9324000000000001,1.1067,0.8359000000000001,1.8191,-0.024899999999999978
1455,1,0.6097,-0.636,-1.4881,-1.4915,-1.2066999999999999,-2.2759,-2.0396,0.009400000000000006,-0.3452,-0.7701,0.1735,-0.47600000000000003,-2.1311,-0.6661999999999999,-0.7449,-0.08829999999999999,-0.691,-0.465,-1.3215,-0.5517,-0.7555999999999999,0.1769,-0.2145,0.0374,0.27649999999999997,-0.2022,0.13290000000000002,-3.5051,-1.8236999999999999,0.21889999999999998,-0.8457,-0.2962,0.743,-1.5164,-0.0755,-0.1856,-0.2923,-0.6373,-1.0838,-1.1452
1416,1,-0.4695,-1.3386,-0.7456,-2.679,-1.4536,-2.3627,-1.9384000000000001,-0.375,-0.4864,-0.5182,-1.6616,-1.229,-2.3568,-0.8316,-0.8157000000000001,-0.4985,-1.3111000000000002,-1.8872,-2.3059999999999996,-1.7418,-0.5454,-0.4849,-1.7777,0.1167,-0.0695,-0.21459999999999999,-0.7116,-3.9116999999999997,-2.0026,-0.26330000000000003,-1.3777000000000001,-0.4038,-0.1992,-1.4544000000000001,-0.1546,-0.8801,-1.4591,-0.7449,-1.5574000000000001,-1.6321
1192,1,0.6723,-0.9924,-1.6042,-2.0282,-0.6222,-2.1082,-1.8635,-0.3083,-0.6373,0.04730000000000001,-0.7419,-1.4022,-1.9155,-0.2546,-0.1414,-0.5559000000000001,-1.5245,-1.0846,-1.5063,-1.2636,-1.088,-0.661,-1.0920999999999998,-0.3499,-0.011299999999999977,-0.4621,0.14290000000000003,-3.426,-1.9133,0.2409,-0.8926999999999999,-0.008800000000000002,-0.6147,-1.8081,-0.3534,-0.528,-1.1021999999999998,-0.6819999999999999,-0.6869999999999999,-1.5174
1917,1,2.1446,-0.7957,-1.4737,-1.8268,-0.10500000000000001,-1.7406,-1.4047,0.06,-0.4788,0.8110999999999999,0.22749999999999998,-0.8652,-1.4535,0.5428,-0.329,0.1487,-1.3441,-0.4986,-0.7629,-1.1056,-0.7334,0.22210000000000002,-0.6369,0.2629,0.4263,-0.07189999999999999,1.093,-3.0908,-1.9844,0.8442000000000001,-0.5243,1.5012,-0.04139999999999999,-1.4178,-0.1015,-0.1712,-0.8834,-0.7145,-0.47419999999999995,-0.7801
1323,0,4.6949,1.1464999999999999,2.0991,0.46640000000000004,0.683,0.0882,0.8402000000000001,1.4703,0.6296,1.3286,4.6248,2.053,-0.009000000000000008,1.6522,0.8399,1.7484,1.3866999999999998,1.9416999999999998,1.0301,0.9206,1.5177999999999998,1.1065999999999998,5.2852,2.8077,1.3307,1.3299999999999998,1.8288,-1.6865,0.6704,2.103,2.8121,2.572,1.4529999999999998,1.4012,1.8551,2.2831,1.3986999999999998,1.2355999999999998,2.0798,-0.601
1798,1,1.3373000000000002,-0.4476,-0.8585,-1.5886,-0.5717,-1.5237999999999998,-0.6161,0.3424,-0.362,-0.4575,-0.08569999999999997,0.19940000000000002,-1.8636,-0.36469999999999997,-1.1643,0.4834,-0.7244999999999999,0.43119999999999997,-0.8627,-0.45009999999999994,-0.2961,-0.474,0.04860000000000003,0.4793,0.020600000000000007,0.06660000000000005,0.21030000000000004,-2.7262999999999997,-0.6444,0.5055000000000001,-0.19519999999999998,0.22949999999999998,-0.04679999999999998,-0.5779,-0.05169999999999997,-0.635,-0.5206999999999999,-0.2203,-0.3203,-0.6833
1056,1,-0.272,-1.7421,-1.3605,-3.0822000000000003,-1.1896,-4.0165,-2.2584,-0.3266,-0.5045999999999999,-0.1177,-1.2734,-1.7907,-2.2565,-0.8121,-0.8609,-0.7987,-2.006,-1.4876,-2.1688,-2.4617,-1.2986,-0.6321,-1.6334,-0.030100000000000002,-0.4674,-1.0049,-0.4222,-3.9882,-2.2614,-0.0956,-1.4612,-0.1962,-0.3735,-2.0483,-0.1579,-1.4381000000000002,-0.9528000000000001,-1.0821,-1.8920000000000001,-1.8719000000000001
1317,1,1.8327999999999998,0.9477000000000001,0.27770000000000006,-1.5299999999999998,-0.37839999999999996,-1.8811,-0.7511,1.1190000000000002,-0.17989999999999995,0.3808,1.029,-0.369,-1.7327,0.13360000000000005,0.06440000000000001,0.25860000000000005,-0.5463,-1.0992,-0.8672,-0.4145,-0.5456,0.7602000000000001,0.4549000000000001,0.2499,0.21860000000000002,0.2489,0.07769999999999999,-3.7129,-1.0746,1.8272,-0.5911,0.6853000000000001,0.20010000000000006,-1.7877,0.1261,-0.37329999999999997,1.3281999999999998,-0.45199999999999996,-0.6416999999999999,-1.0059
1985,1,1.0849,-0.5008,-1.5654,-1.2021,-0.030700000000000005,-1.4957,-0.37879999999999997,0.32080000000000003,0.051500000000000004,0.13490000000000002,0.434,-0.5792,-1.422,0.23000000000000004,-0.006199999999999997,0.43429999999999996,-0.3283,-0.3511,-0.6423000000000001,-0.9239,-0.1328,0.2954,-0.0988,0.6171,0.6327999999999999,0.10990000000000001,0.7455999999999999,-2.7468,-0.807,1.1138000000000001,0.3759,0.9873,0.437,-0.9018,0.25470000000000004,-0.374,0.07379999999999999,-0.3176,-0.3513,-1.3413
2063,1,0.681,-1.0585,-1.4984,-2.6444,-0.1949,-2.1378,-1.6768,0.1366,-0.2432,0.2791,-0.4377,-1.4398,-2.1532999999999998,0.4425,0.4314,-0.0246,-2.0073,-1.5028,-1.3577,-1.8386,-0.7491,0.0884,-1.2142,-0.1899,0.334,-0.7615999999999999,0.6455000000000001,-3.4121,-2.0054,0.5988,-1.209,0.8814000000000001,-0.29309999999999997,-2.1818,-0.40619999999999995,-1.0932,-0.9783999999999999,-0.8813,-1.3404,-1.5146
1599,1,2.0174,-0.6291,-0.2351,-1.4584000000000001,-0.2798,-1.3014000000000001,-0.6037,0.2327,0.16069999999999998,0.05689999999999998,0.7051000000000001,-0.07590000000000001,-1.5181,-0.10060000000000001,-0.17250000000000001,0.5049,-0.5703,-0.8937999999999999,-0.63,-0.2572,-0.1481,0.1464,0.4596,0.6858,0.22419999999999998,0.2862,-0.2797,-3.4461,-0.7199,0.15319999999999998,-0.06830000000000001,0.6599,0.42869999999999997,-1.2768000000000002,-0.0738,-0.30700000000000005,-0.18810000000000002,-0.22490000000000002,-0.11530000000000001,-0.7067
1347,1,2.4438,-0.3403,-0.7345,-1.0587,0.6192,-1.2619,-0.8654000000000001,0.82,0.0933,0.6682,0.632,-0.0843,-0.9393,0.6878,0.7672,1.0614,-0.487,0.9482,-0.9247,-0.3263,-0.3508,0.6312,0.3423,0.2807,0.7816,0.06999999999999999,1.1078,-2.6641,-1.0624,1.1582,-0.23900000000000002,1.6695,0.394,-0.856,-0.18,-0.0989,0.046,-0.2018,-0.3378,-0.8734
1797,1,0.6776,-0.8057000000000001,-0.8412999999999999,-1.4961,-0.1998,-1.7162,-0.907,0.019100000000000006,-0.1053,-0.006000000000000005,0.0872,-0.10850000000000001,-1.1329,-0.1277,-0.021300000000000013,0.1437,-0.8308,-0.5924,-1.2375,-0.1811,-0.5761000000000001,0.26399999999999996,0.201,0.18869999999999998,-0.3013,0.007699999999999985,-0.0837,-2.6184,-1.0598,0.42050000000000004,-0.3997,0.591,0.42529999999999996,-0.8210999999999999,-0.2791,-0.5811999999999999,-0.7108,-0.32130000000000003,-1.165,-0.8092999999999999
1888,0,3.6027,0.6202,1.2898,0.04089999999999999,0.797,-0.4917,0.5164,1.1493,0.9241999999999999,0.7599,2.9745,1.2317,-0.4722,1.2275,0.5436,1.5728,0.9689000000000001,1.7184,0.4226,0.5736,1.5025,1.0662,2.6631,2.0056,1.1743,1.228,2.2892,-2.1823,0.6325,1.4854,1.823,2.1675,1.2559,0.07319999999999999,1.787,1.0139,1.4637,1.0316,1.8815,-0.4532
1149,1,0.4433,-1.0251000000000001,-0.9325,-1.2052,-0.7443,-1.6544,-1.7207,0.03270000000000001,0.09749999999999998,0.1851,-0.537,-0.5640000000000001,-1.7862,-0.0874,-0.1388,0.0,-1.1941000000000002,2.5134999999999996,-0.5613,-0.4168,-0.20800000000000002,0.003599999999999992,0.26149999999999995,0.5269,0.0474,0.39959999999999996,0.013799999999999979,-3.6805000000000003,-1.6303,0.13979999999999998,-0.4255,0.5176,0.09620000000000001,-1.5312000000000001,0.13590000000000002,-0.23820000000000002,-0.262,-0.5425,-0.2949,-1.4951
1914,1,0.6032,-1.2731,-0.8795999999999999,-2.5357,-0.3832,-2.378,-2.5079,-0.11429999999999998,-0.6785,0.1759,-0.6934,-1.7032,-2.0857,-0.516,-0.8602,-0.07579999999999998,-2.9846,-1.5221,-1.8645,-2.0321,-0.9793999999999999,0.031299999999999994,-1.7501,-0.9410999999999999,-0.21209999999999998,-0.3556,0.5911,-4.1233,-1.849,0.1159,-1.3312,0.9951000000000001,0.0791,-2.0610999999999997,-0.3412,-1.2388,-1.2666,-1.1516,-1.8518,-1.5287
1198,1,1.0523,-0.7759,-0.2214,-1.9958999999999998,-0.9284,-2.0869,-1.6829999999999998,0.0029,-0.3226,-0.33440000000000003,-0.4348,-0.6861,-1.5334999999999999,-0.2953,-0.388,-0.224,-0.9457,-0.3505,-1.5897,-0.8148,-0.8454,-0.34900000000000003,-1.2289999999999999,0.19,0.1056,-0.3788,0.7303,-3.1173,-1.0661999999999998,0.0046,-1.0239,-0.9226,-0.1477,-1.1944,-0.2806,-0.7152000000000001,-1.0626,-0.7377,-1.5645,-1.3211
