protein,diff,p,q
ITGA6,0.4489360389610385,1.626901218725949e-05,0.00011242156648548341
ITGAL,0.18310054112554075,0.1038169889388071,0.2901119107725938
ITGAM,-0.026277922077922067,0.69286017704125,0.8665940511303268
ITGAV,-0.02220459956709961,0.8087163030849599,0.9215897676090986
ITGAX,-0.4499939393939395,0.0033383706786089865,0.01604943666706261
ITGB1,0.0014604978354978426,0.9019766479785182,0.9650357767354352
ITGB1BP1,0.8399211038961041,4.592790472012819e-06,3.46892158906808e-05
ITGB1BP2,2.500885119047619,7.790582743412709e-13,4.296579879055726e-11
ITGB2,-0.0006186147186147684,0.7923039788584598,0.9169883519055687
ITGB5,0.095460606060606,0.2293953153373186,0.4981593660705663
ITGB6,0.10368701298701305,0.2293953153373186,0.4981593660705663
ITGB7,-0.17646796536796533,0.06975557234434113,0.21737264175107582
ITGBL1,0.0743524891774891,0.1865561740282996,0.4365922311326819
ITIH1,0.010755898268398303,0.6102971360716549,0.8186776175940557
ITIH3,-0.2530161796536796,0.054364844116844196,0.17774993216279147
ITIH4,-0.1363886363636365,0.1951983876996347,0.4510394365581283
ITIH5,-0.022013906926406923,0.3932939322736131,0.6699290000208457
ITM2A,0.05573479437229423,0.8885386522253625,0.9597930000102639
ITPA,0.055499512987013055,0.6803652140431975,0.8590529246860762
ITPR1,0.17603257575757555,0.2532632288256408,0.5284000127461442
ITPRIP,-0.08272451298701304,0.11907427044042534,0.3204917978797084
IVD,-0.07541212121212121,0.9762828489184295,0.9953522034839796
IZUMO1,-0.22114269480519483,0.01178536956179584,0.04928273995583582
JAM2,0.00291910173160162,0.646460800575992,0.8398244089260554
JAM3,0.1965196428571429,0.03406656554113726,0.12188074795195131
JCHAIN,-0.14707981601731607,0.15480251260736097,0.3831438417089266
JMJD1C,0.24217196969696908,0.04365863973475036,0.1497819295125297
JPT2,1.4616310606060607,6.466215547164179e-13,3.780149608872179e-11
JUN,0.1469503246753247,0.37473480507523016,0.6566881157612621
KAZALD1,0.07541856060606061,0.6373382289671439,0.8331572644324515
KAZN,0.5541736471861476,1.7709807518679591e-06,1.4066784613342512e-05
KCNC4,-0.11540546536796531,0.43203969644351725,0.700805789514096
KCNH2,-0.07674464285714289,0.5955002115928472,0.8080998693063566
KCNIP4,-0.18360838744588748,0.18095385629771277,0.4265549370630762
KCTD5,0.017693235930735907,0.42955316793867104,0.6998795484307333
KDM3A,0.1601511904761905,0.6373382289671439,0.8331572644324515
KDR,0.03501093073593075,0.3611764576420673,0.6461020399753858
KEL,0.09953003246753246,0.24627388139920292,0.5216366342970074
KHDC3L,-0.22149426406926398,0.7054392605839808,0.8718811664638375
KHK,0.18394523809523822,0.2327034229368925,0.5031006695595687
KIAA0319,-0.04055292207792205,0.8285200418107319,0.928590522320847
KIAA1549,0.22574848484848486,0.12946868834529043,0.33971003234585634
KIAA1549L,-0.0700859848484848,0.412397091054609,0.6849072142912624
KIAA2013,-0.010518398268398302,0.18095385629771277,0.4265549370630762
KIF1C,0.04601910173160184,0.782502831063937,0.9116204763650411
KIF20B,-0.4836649891774891,0.00599878531066667,0.02701764169965898
KIF22,0.7594592532467531,0.00013447966856887643,0.000827545413109107
KIFBP,2.239607088744589,1.4431172393246841e-12,6.391260137190988e-11
KIR2DL2,-0.20273809523809527,0.26400426153022505,0.542675426478796
KIR2DL3,-0.07131255411255422,0.3980187623232748,0.6728796080225172
KIR2DS4,-0.6590277056277052,0.11510435723491985,0.31210578497000996
KIR3DL1,0.19887397186147193,0.6132778265119712,0.8204169734070901
KIR3DL2,-0.24440259740259745,0.07797854793181712,0.23693866610268233
KIRREL1,-0.04473836580086579,0.848433383152062,0.9372527509272401
KIRREL2,-0.18128755411255387,0.025766936574731118,0.09705767475249878
KIT,-0.0045670995670995815,0.7436500245368596,0.8930521864097125
KITLG,-0.1545314935064935,0.34793602735558826,0.634446043643409
KLB,-0.05689653679653667,0.27880829795740836,0.5635938139208193
KLF4,0.034965097402597234,0.36566474093493195,0.6497495670229824
KLHL41,0.3985491341991342,0.0022607635847789217,0.011374351488011789
KLK1,-0.28521428571428564,0.4624970214120131,0.7256461586620044
KLK10,0.029561796536796525,0.69286017704125,0.8665940511303268
KLK11,-0.05787050865800866,0.2864181983517873,0.5722490729885674
KLK12,0.43369729437229476,0.23942085271845726,0.5126938846124912
KLK13,0.08434853896103878,0.3435906963497789,0.6296649563826983
KLK14,-0.05087142857142868,0.9424427302245387,0.9813894194678756
KLK15,-0.012809036796536888,0.979670132435072,0.9960063792603848
KLK3,0.2665673160173163,0.3307637157371567,0.6185683564297563
KLK4,-0.12969063852813847,0.2864181983517873,0.5722490729885674
KLK6,-0.04017375541125544,0.9762828489184295,0.9953522034839796
KLK7,0.05767532467532468,0.28259588451950446,0.5688896490706002
KLK8,0.03204485930735933,0.5436305033528391,0.7785580472367062
KLKB1,0.04834529220779218,0.4941162142860759,0.7506765563192306
KLRB1,-0.09432359307359316,0.22612080897100362,0.49435387032329364
KLRC1,-0.07724897186147187,0.07377403471094729,0.22746994035875415
KLRD1,0.1275491341991346,0.34793602735558826,0.634446043643409
KLRF1,-0.06504491341991342,0.22775188964939452,0.496805054809836
KLRK1,0.015426406926406955,0.8952541288849709,0.9620690510039596
KRT14,0.059325054112554114,0.16232857110913013,0.3950761143646856
KRT17,0.025418560606060514,0.8952541288849709,0.9620690510039596
KRT18,-0.07017375541125526,0.9830579555820083,0.9960063792603848
KRT19,-0.00637591991341957,0.7694851704348422,0.903296361338811
KRT5,-0.10361926406926414,0.888539123512752,0.9597930000102639
KRT6C,-0.04963950216450208,0.22287979638857502,0.4898328156720337
KRT8,-0.1886134740259744,0.5324188901098932,0.770425948411494
KYAT1,0.7356431277056271,3.7009250365242027e-07,3.2388634376527675e-06
KYNU,0.18504101731601774,0.10025633385690731,0.28313938537559424
L1CAM,-0.02873024891774894,0.6556396536746179,0.8442443646215454
L3HYPDH,0.658717261904762,1.2393864967230821e-07,1.1724034724665272e-06
LACRT,-0.177820238095238,0.674150223875841,0.8567570019082971
LACTB2,0.8318735930735928,1.4930089869250033e-11,3.491252215025428e-10
LAG3,-0.09939242424242428,0.5268564656123884,0.7696159165342386
LAIR1,0.009917694805194666,0.7500833253020773,0.8952607431024793
LAIR2,0.04325584415584394,0.9154423172339606,0.9712660229672838
LAMA1,-0.054395887445887435,0.3435906963497789,0.6296649563826983
LAMA4,0.06184659090909089,0.16232857110913013,0.3950761143646856
LAMB1,0.041112121212121225,0.38860323823892773,0.6685622515434878
LAMP1,0.04597467532467525,0.352316140130296,0.6388462019856422
LAMP2,0.0020940476190477453,0.9830578113896843,0.9960063792603848
LAMP3,-0.10982851731601742,0.4270788882352503,0.6966247713792616
LAMTOR5,0.14969940476190471,0.03406656554113726,0.12188074795195131
LAP3,0.7692687770562769,2.9816948042279945e-05,0.0001998966493751933
LARP1,0.2283793831168831,0.004036954677148114,0.018940639681065713
LAT,2.42793446969697,7.984307439931355e-14,2.86102024087109e-11
LAT2,0.8882943722943722,4.4057116286522766e-10,6.53700258403584e-09
LATS1,1.39130303030303,1.959904525378299e-09,2.5237008491985765e-08
